listing_id,date,reviewer_id,comments,name,neighbourhood_group,neighbourhood,latitude,longitude
5586,2011-08-05,641269,"We had the most warm, comfortable stay in Susan's impeccably done up apartment, wanting for absolutely nothing.<br/>We really felt welcome - as if Susan was there in person - except she wasn't...only in the end did we discover that she was on a safari in east africa!! <br/>Very well located and with a terrace to boot, we would go back there again. Have to say some of the best restaurants in the neighbourhood - especially, Felice comes to mind.<br/><br/>Amabr & Vijaya.",Rooftop Deck/City Views. Great Apt,Manhattan,Upper East Side,40.76076,-73.96156
5586,2011-08-14,483327,"We loved the roof deck! Great central location, nice doormen, and laundry in building was a bonus. Susan was great to work with. We had a wonderful New York week!",Rooftop Deck/City Views. Great Apt,Manhattan,Upper East Side,40.76076,-73.96156
5586,2011-11-07,1108723,My husband and i stayed at Susan's place only for 3 days...but it was great. The apartment is very nice and clean. We would love to stay there again. THANK YOU SUSAN!,Rooftop Deck/City Views. Great Apt,Manhattan,Upper East Side,40.76076,-73.96156
5586,2011-11-26,1372478,"It was a such a great place In Susan home, she is very helpful , and her home is so charming ..I think is just perfect for passing time in New -York, a lot of restaurant , market, everything around the apartment...So Happy so great..So a very good memories !!! We will come back very soon I hope ;-)",Rooftop Deck/City Views. Great Apt,Manhattan,Upper East Side,40.76076,-73.96156
5586,2011-12-12,634026,"My husband and I had a great, 3-night stay in Susan's lovely apartment.  The bed was very comfortable, the wifi worked well, everything was clean, and we felt very much at home there.  Susan is welcoming and extremely responsive.  We would definitely recommend staying here! ",Rooftop Deck/City Views. Great Apt,Manhattan,Upper East Side,40.76076,-73.96156
5586,2011-12-19,698326,Susan was the best host that one could imagine. She was responsive to any questions that we had and provided information about local restaurants. Her home was lovely and I really felt like I was staying with a friend. So much better than a hotel! I will be back in NY at some point in the future and will definitely check to see if Susan's apartment is available before I look anywhere else. ,Rooftop Deck/City Views. Great Apt,Manhattan,Upper East Side,40.76076,-73.96156
5586,2012-03-13,1666742,The apartment was exactly as pictured and very clean. The neighborhood was very nice with many good restaurants just a block or two away. Susan was an exceptional host responding to our questions very quickly. I would recommend Susan and her apartment highly. ,Rooftop Deck/City Views. Great Apt,Manhattan,Upper East Side,40.76076,-73.96156
5586,2012-06-08,620245,"I couldn't have more wonderful things to say about Susan's home and how welcome we felt! <br/><br/>When I travel to New York, more than anything, I like to blend in and pretend for just a few days that I live there. So when my friend had to travel there for work, I decided to tag along and take a little break from LA life. This was my first time actually using airbnb and it took me a while to choose a place to actually book. I'll admit I was a bit apprehensive to rent a place site unseen. Looking for space, location and price and after looking at, and inquiring about, 50 or so listings I chose Susan's somehow without hesitation. What a perfect fit! <br/><br/>Susan made it so easy to ""check"" in and out and we felt immediately welcome upon walking in the door. She was very communicative prior to arrival and responded immediately if I had a question.<br/> <br/>The apartment itself was the perfect size (I'd even call it quite large for NYC) I am a huge fan of separation of living and sleeping space and an even bigger fan of lots of light. This place had it all, and the rooftop deck was the icing on the cake. I made it a point to have my coffee up there every morning. <br/><br/>My friend had to work near Times Square so I navigated the subway to get her there and with the short walk to the stop the entire trip took only 20 minutes. I went with her each morning and was able to run from there through central park and back to the apartment or on one morning I walked back in a short amount of time. <br/><br/>The feeling of home was exactly what I was looking for and I would stay at Susan's again anytime I am in the city for business or pleasure.  <br/>",Rooftop Deck/City Views. Great Apt,Manhattan,Upper East Side,40.76076,-73.96156
5586,2012-08-12,1917049,"We had a wonderful stay in Susan's apartment.  It was exactly as it looked in the photos, clean, comfortable and with wonderful views. The neighborhood and building felt very safe.   The location was great for sightseeing--not far from the museums,and on a great subway line that went up and down town.  If we know anyone going to NYC we would definitely recommend this apartment.",Rooftop Deck/City Views. Great Apt,Manhattan,Upper East Side,40.76076,-73.96156
5586,2012-09-03,3097249,"We recently had the opportunity to stay at Susan's apartment for 5 days.  It was exactly as we wanted and had expected, with lots of room, good views, a great neighbourhood and a wonderful host in Susan.  We loved the location. We always felt safe, it was close to Central Park, subway, and many other attractions.  We really enjoyed the apartment, it was clean, we felt very comfortable and it has a great atmosphere to relax, especially after a long day in the city.  The rooftop patio was the best!  Finally, I would like to say that Susan really helped to make our experience so positive.  She was a fantastic host, answering all our questions very promptly, providing us with any information or advice that we requested.  I would definitely stay here again! Thank you, Susan! ",Rooftop Deck/City Views. Great Apt,Manhattan,Upper East Side,40.76076,-73.96156
5586,2012-12-06,4078313,"This was a terrific location for us since our son lives three blocks away.  Not far from the subway and many shops and restaurants nearby. Among the things we took advantage of due to the location was taking the tram to Roosevelt Island for a unique view of Manhattan from the middle of the East River. <br/>It was the perfect apartment setup and beautifully furnished with lots of natural light.  Susan was very attentive by email making sure everything was to our liking and that we were comfortable.<br/>We'll definitely be back!  Thanks so much, Susan.",Rooftop Deck/City Views. Great Apt,Manhattan,Upper East Side,40.76076,-73.96156
5178,2011-01-14,203342,Though I did not stay there I give Shun 5 stars! My flight was cancelled 2 days in a row due to a major snow storm and Shun was very nice about the whole thing. He could not have been more understanding with each call. I have him saved to my favorites for my next trip I will stay with him if its available. Thanks Shun!,Large Furnished Room Near B'way　,Manhattan,Midtown,40.76457,-73.98317
5178,2011-01-16,294927,"This was an excellent place to stay! Its close to all NYC's attractions and doorstep away from the high end of Fifth Ave and Central Park. It is also very convenient to the subway.  Room as big and clean, with all the necessities you need. Highly recommended.",Large Furnished Room Near B'way　,Manhattan,Midtown,40.76457,-73.98317
5178,2011-01-30,93888,"Great location, flexible host, basic accommodation.",Large Furnished Room Near B'way　,Manhattan,Midtown,40.76457,-73.98317
5178,2011-02-04,329867,"Great location. Its a real short walk to several neighborhood resturants on 9th! Basic room, but was perfect!",Large Furnished Room Near B'way　,Manhattan,Midtown,40.76457,-73.98317
5178,2011-02-07,211891,"Shun's place was a great place to move around in the city.  It's about 15 mins by train to 34th street or Times square station.  There is couple of restaurants around the corner and pharmacy for all your immediate needs.  Shun was very flexible accomodating me as I was later than expected due to travel complications.  He waited at the apartment to receive me.  He even grabbed my bags up to the second floor. The main entrance is a small hallway that leads to the two rooms. If you a tad bit alergic to dust , you should not stay here.  Otherwise, the room is very large, with a small working fridge, microwave and lots of channels for cable.  This kitchen is a bit odd to use since it is in the host's living area and you would be separated by a glass door.  If you are there for a short stay then eating out and buying things that can be reheated would work best.  Although, Shun said that if I needed a cup or plate from the kitchen I was free to use which was nice of him.  The hosts were very quiet all weekend I really didn't see them.  Although, if I needed something I'm sure I could have asked.  I would say location-wise and room needs this was a decent place.",Large Furnished Room Near B'way　,Manhattan,Midtown,40.76457,-73.98317
